Tanggal,Cabang,Nama Produk,Harga per Produk,Jumlah Terjual,is_weekday
2024-10-02,Cafe Kantor SCBD,Cafe Latte,23000,270,True
2024-10-15,Cafe Kantor SCBD,Americano,20000,78,True
2024-10-13,Cafe Perumahan Cijantung,Milk Tea,21000,188,False
2024-08-31,Cafe Perumahan Cijantung,Cappuccino,22000,100,False
2024-09-21,Cafe Perumahan Cijantung,Cappuccino,22000,168,False
2024-10-03,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,94,True
2024-09-17,Cafe Perumahan Cijantung,Cafe Latte,23000,75,True
2024-10-02,Cafe Perumahan Cijantung,Cafe Latte,23000,60,True
2024-10-19,Cafe Kantor SCBD,Milk Tea,21000,31,False
2024-09-13,Cafe Mall Kokas,Cafe Latte,23000,291,True
2024-09-04,Cafe Kantor SCBD,Milk Tea,21000,177,True
2024-10-24,Cafe Perumahan Tebet,Cappuccino,22000,12,True
2024-10-15,Cafe Perumahan Tebet,Cafe Latte,23000,38,True
2024-10-05,Cafe Perumahan Cijantung,Americano,20000,130,False
2024-08-27,Cafe Perumahan Cijantung,Cappuccino,22000,95,True
2024-08-29,Cafe Kantor SCBD,Cafe Latte,23000,54,True
2024-09-01,Cafe Perumahan Cijantung,Americano,20000,86,False
2024-09-19,Cafe Mall Kokas,Cafe Latte,23000,120,True
2024-10-09,Cafe Perumahan Tebet,Americano,20000,40,True
2024-10-01,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,102,True
2024-09-03,Cafe Perumahan Cijantung,Americano,20000,97,True
2024-09-26,Cafe Mall Kokas,Cafe Latte,23000,240,True
2024-09-19,Cafe Perumahan Cijantung,Milk Tea,21000,43,True
2024-10-07,Cafe Perumahan Cijantung,Americano,20000,43,True
2024-10-18,Cafe Perumahan Cijantung,Cappuccino,22000,39,True
2024-10-17,Cafe Kantor SCBD,Cappuccino,22000,195,True
2024-09-25,Cafe Perumahan Tebet,Cafe Latte,23000,15,True
2024-09-27,Cafe Perumahan Tebet,Milk Tea,21000,36,True
2024-09-18,Cafe Mall Kokas,Cappuccino,22000,57,True
2024-09-21,Cafe Perumahan Cijantung,Cafe Latte,23000,94,False
2024-10-03,Cafe Perumahan Tebet,Cafe Latte,23000,97,True
2024-09-07,Cafe Perumahan Cijantung,Milk Tea,21000,70,False
2024-09-08,Cafe Mall Kokas,Cappuccino,22000,17,False
2024-10-07,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,81,True
2024-09-09,Cafe Mall Kokas,Americano,20000,153,True
2024-09-24,Cafe Kantor SCBD,Cappuccino,22000,219,True
2024-10-07,Cafe Kantor SCBD,Cappuccino,22000,102,True
2024-10-10,Cafe Mall Kokas,Cappuccino,22000,225,True
2024-09-28,Cafe Perumahan Tebet,Milk Tea,21000,74,False
2024-09-15,Cafe Perumahan Cijantung,Milk Tea,21000,176,False
2024-10-23,Cafe Mall Kokas,Milk Tea,21000,270,True
2024-10-09,Cafe Kantor SCBD,Cafe Latte,23000,168,True
2024-10-16,Cafe Perumahan Tebet,Cafe Latte,23000,79,True
2024-10-22,Cafe Mall Kokas,Milk Tea,21000,285,True
2024-09-19,Cafe Perumahan Tebet,Americano,20000,88,True
2024-10-11,Cafe Perumahan Tebet,Cappuccino,22000,22,True
2024-09-03,Cafe Perumahan Tebet,Milk Tea,21000,49,True
2024-09-21,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,100,False
2024-08-31,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,20,False
2024-09-10,Cafe Perumahan Cijantung,Milk Tea,21000,36,True
2024-10-14,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,75,True
2024-10-21,Cafe Perumahan Cijantung,Milk Tea,21000,35,True
2024-10-24,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,153,True
2024-09-07,Cafe Mall Kokas,Cafe Latte,23000,83,False
2024-09-17,Cafe Perumahan Tebet,Americano,20000,29,True
2024-10-19,Cafe Mall Kokas,Milk Tea,21000,27,False
2024-10-13,Cafe Perumahan Tebet,Cafe Latte,23000,58,False
2024-10-12,Cafe Perumahan Cijantung,Milk Tea,21000,106,False
2024-09-22,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,23,False
2024-09-15,Cafe Mall Kokas,Milk Tea,21000,50,False
2024-08-29,Cafe Mall Kokas,Milk Tea,21000,57,True
2024-08-30,Cafe Perumahan Tebet,Cappuccino,22000,97,True
2024-10-13,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,198,False
2024-09-27,Cafe Perumahan Cijantung,Cafe Latte,23000,18,True
2024-09-19,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,64,True
2024-09-13,Cafe Kantor SCBD,Americano,20000,189,True
2024-09-19,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,144,True
2024-09-23,Cafe Mall Kokas,Cappuccino,22000,153,True
2024-10-25,Cafe Perumahan Cijantung,Cafe Latte,23000,82,True
2024-10-18,Cafe Perumahan Tebet,Milk Tea,21000,66,True
2024-09-12,Cafe Kantor SCBD,Americano,20000,204,True
2024-08-30,Cafe Mall Kokas,Americano,20000,252,True
2024-10-07,Cafe Perumahan Tebet,Americano,20000,28,True
2024-09-11,Cafe Kantor SCBD,Cappuccino,22000,150,True
2024-10-08,Cafe Mall Kokas,Milk Tea,21000,36,True
2024-09-10,Cafe Kantor SCBD,Americano,20000,273,True
2024-09-27,Cafe Perumahan Cijantung,Cafe Latte,23000,56,True
2024-10-22,Cafe Mall Kokas,Cappuccino,22000,297,True
2024-09-02,Cafe Kantor SCBD,Cafe Latte,23000,66,True
2024-10-15,Cafe Mall Kokas,Cafe Latte,23000,69,True
2024-09-15,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,148,False
2024-10-12,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,30,False
2024-10-17,Cafe Perumahan Tebet,Americano,20000,52,True
2024-10-02,Cafe Kantor SCBD,Cappuccino,22000,132,True
2024-10-15,Cafe Kantor SCBD,Americano,20000,291,True
2024-10-23,Cafe Perumahan Cijantung,Cappuccino,22000,79,True
2024-09-14,Cafe Mall Kokas,Milk Tea,21000,36,False
2024-09-17,Cafe Kantor SCBD,Americano,20000,249,True
2024-08-28,Cafe Mall Kokas,Milk Tea,21000,87,True
2024-10-17,Cafe Perumahan Tebet,Cappuccino,22000,55,True
2024-09-25,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,62,True
2024-10-24,Cafe Perumahan Cijantung,Cafe Latte,23000,48,True
2024-10-17,Cafe Mall Kokas,Cappuccino,22000,42,True
2024-08-31,Cafe Kantor SCBD,Cappuccino,22000,75,False
2024-10-15,Cafe Perumahan Cijantung,Milk Tea,21000,43,True
2024-09-26,Cafe Kantor SCBD,Cappuccino,22000,132,True
2024-09-14,Cafe Kantor SCBD,Americano,20000,10,False
2024-08-29,Cafe Kantor SCBD,Cafe Latte,23000,246,True
2024-09-13,Cafe Perumahan Cijantung,Cafe Latte,23000,52,True
2024-09-27,Cafe Perumahan Tebet,Cafe Latte,23000,96,True
2024-09-06,Cafe Mall Kokas,Cappuccino,22000,186,True
2024-10-20,Cafe Perumahan Cijantung,Cafe Latte,23000,26,False
2024-09-27,Cafe Mall Kokas,Cappuccino,22000,234,True
2024-10-21,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,96,True
2024-09-17,Cafe Mall Kokas,Americano,20000,222,True
2024-09-13,Cafe Mall Kokas,Cafe Latte,23000,291,True
2024-10-16,Cafe Mall Kokas,Cafe Latte,23000,261,True
2024-08-31,Cafe Perumahan Cijantung,Milk Tea,21000,94,False
2024-10-18,Cafe Perumahan Tebet,Americano,20000,69,True
2024-09-15,Cafe Kantor SCBD,Milk Tea,21000,31,False
2024-09-21,Cafe Perumahan Cijantung,Cappuccino,22000,154,False
2024-09-28,Cafe Perumahan Cijantung,Cafe Latte,23000,140,False
2024-10-13,Cafe Kantor SCBD,Cappuccino,22000,96,False
2024-10-03,Cafe Mall Kokas,Cafe Latte,23000,243,True
2024-08-27,Cafe Kantor SCBD,Cappuccino,22000,180,True
2024-10-03,Cafe Mall Kokas,Cafe Latte,23000,57,True
2024-09-03,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,41,True
2024-10-04,Cafe Kantor SCBD,Cafe Latte,23000,99,True
2024-09-18,Cafe Kantor SCBD,Cafe Latte,23000,153,True
2024-09-30,Cafe Perumahan Cijantung,Cafe Latte,23000,19,True
2024-09-22,Cafe Perumahan Cijantung,Milk Tea,21000,116,False
2024-08-28,Cafe Perumahan Cijantung,Cafe Latte,23000,22,True
2024-09-10,Cafe Perumahan Tebet,Milk Tea,21000,19,True
2024-10-21,Cafe Perumahan Tebet,Cappuccino,22000,89,True
2024-09-08,Cafe Kantor SCBD,Cafe Latte,23000,24,False
2024-10-21,Cafe Mall Kokas,Cafe Latte,23000,246,True
2024-10-04,Cafe Mall Kokas,Cappuccino,22000,237,True
2024-09-07,Cafe Perumahan Cijantung,Cafe Latte,23000,80,False
2024-10-11,Cafe Perumahan Cijantung,Cafe Latte,23000,39,True
2024-10-20,Cafe Perumahan Cijantung,Milk Tea,21000,150,False
2024-10-18,Cafe Kantor SCBD,Americano,20000,96,True
2024-10-21,Cafe Perumahan Tebet,Cafe Latte,23000,43,True
2024-09-26,Cafe Mall Kokas,Cafe Latte,23000,237,True
2024-09-17,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,258,True
2024-09-13,Cafe Kantor SCBD,Cappuccino,22000,96,True
2024-09-28,Cafe Kantor SCBD,Milk Tea,21000,19,False
2024-10-09,Cafe Mall Kokas,Americano,20000,45,True
2024-10-05,Cafe Kantor SCBD,Cappuccino,22000,36,False
2024-09-01,Cafe Mall Kokas,Cafe Latte,23000,70,False
2024-10-21,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,88,True
2024-10-08,Cafe Mall Kokas,Americano,20000,72,True
2024-10-08,Cafe Perumahan Tebet,Americano,20000,97,True
2024-10-02,Cafe Perumahan Tebet,Cappuccino,22000,69,True
2024-10-12,Cafe Perumahan Cijantung,Cafe Latte,23000,52,False
2024-10-03,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,87,True
2024-09-18,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,273,True
2024-09-10,Cafe Mall Kokas,Cafe Latte,23000,240,True
2024-09-18,Cafe Mall Kokas,Cafe Latte,23000,81,True
2024-10-15,Cafe Kantor SCBD,Americano,20000,87,True
2024-09-24,Cafe Perumahan Cijantung,Americano,20000,80,True
2024-09-23,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,66,True
2024-09-08,Cafe Perumahan Cijantung,Americano,20000,140,False
2024-09-02,Cafe Mall Kokas,Cafe Latte,23000,186,True
2024-09-14,Cafe Mall Kokas,Cappuccino,22000,46,False
2024-09-01,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,62,False
2024-08-31,Cafe Mall Kokas,Cappuccino,22000,86,False
2024-09-05,Cafe Perumahan Cijantung,Cappuccino,22000,34,True
2024-10-10,Cafe Perumahan Cijantung,Cappuccino,22000,39,True
2024-09-17,Cafe Mall Kokas,Americano,20000,177,True
2024-09-10,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,234,True
2024-09-12,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,198,True
2024-10-01,Cafe Mall Kokas,Milk Tea,21000,132,True
2024-10-07,Cafe Perumahan Cijantung,Cappuccino,22000,70,True
2024-10-08,Cafe Perumahan Cijantung,Cafe Latte,23000,89,True
2024-10-16,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,219,True
2024-09-03,Cafe Perumahan Tebet,Cappuccino,22000,16,True
2024-09-22,Cafe Mall Kokas,Cafe Latte,23000,69,False
2024-10-05,Cafe Kantor SCBD,Cappuccino,22000,49,False
2024-09-25,Cafe Mall Kokas,Milk Tea,21000,129,True
2024-09-10,Cafe Perumahan Cijantung,Cafe Latte,23000,32,True
2024-09-14,Cafe Kantor SCBD,Cappuccino,22000,62,False
2024-09-17,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,58,True
2024-09-13,Cafe Perumahan Tebet,Milk Tea,21000,51,True
2024-10-09,Cafe Perumahan Tebet,Cappuccino,22000,95,True
2024-10-01,Cafe Mall Kokas,Milk Tea,21000,93,True
2024-09-13,Cafe Perumahan Tebet,Americano,20000,25,True
2024-09-27,Cafe Kantor SCBD,Cappuccino,22000,147,True
2024-09-14,Cafe Kantor SCBD,Cafe Latte,23000,23,False
2024-10-19,Cafe Mall Kokas,Milk Tea,21000,26,False
2024-10-25,Cafe Mall Kokas,Americano,20000,201,True
2024-08-29,Cafe Perumahan Cijantung,Cappuccino,22000,47,True
2024-10-11,Cafe Kantor SCBD,Milk Tea,21000,138,True
2024-09-25,Cafe Perumahan Cijantung,Milk Tea,21000,47,True
2024-09-25,Cafe Mall Kokas,Cafe Latte,23000,42,True
2024-09-07,Cafe Perumahan Cijantung,Cafe Latte,23000,116,False
2024-10-07,Cafe Perumahan Cijantung,Milk Tea,21000,13,True
2024-10-03,Cafe Perumahan Cijantung,Cafe Latte,23000,44,True
2024-09-09,Cafe Perumahan Cijantung,Cafe Latte,23000,15,True
2024-10-13,Cafe Kantor SCBD,Milk Tea,21000,67,False
2024-09-30,Cafe Kantor SCBD,Cappuccino,22000,72,True
2024-09-05,Cafe Perumahan Cijantung,Milk Tea,21000,56,True
2024-09-01,Cafe Perumahan Cijantung,Cappuccino,22000,124,False
2024-10-16,Cafe Mall Kokas,Cafe Latte,23000,120,True
2024-09-11,Cafe Perumahan Cijantung,Cafe Latte,23000,31,True
2024-09-02,Cafe Mall Kokas,Cafe Latte,23000,228,True
2024-10-05,Cafe Kantor SCBD,Americano,20000,65,False
2024-09-22,Cafe Mall Kokas,Americano,20000,67,False
2024-10-10,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,138,True
2024-10-17,Cafe Kantor SCBD,Cappuccino,22000,225,True
2024-10-18,Cafe Kantor SCBD,Milk Tea,21000,33,True
2024-09-16,Cafe Kantor SCBD,Cappuccino,22000,285,True
2024-09-04,Cafe Mall Kokas,Cafe Latte,23000,57,True
2024-10-12,Cafe Perumahan Tebet,Milk Tea,21000,78,False
2024-10-12,Cafe Kantor SCBD,Cafe Latte,23000,67,False
2024-10-16,Cafe Perumahan Tebet,Cappuccino,22000,43,True
2024-10-11,Cafe Perumahan Cijantung,Americano,20000,64,True
2024-09-30,Cafe Kantor SCBD,Americano,20000,63,True
2024-10-19,Cafe Mall Kokas,Americano,20000,34,False
2024-10-23,Cafe Perumahan Cijantung,Milk Tea,21000,93,True
2024-09-18,Cafe Perumahan Tebet,Milk Tea,21000,61,True
2024-10-03,Cafe Perumahan Cijantung,Milk Tea,21000,34,True
2024-09-16,Cafe Kantor SCBD,Cafe Latte,23000,135,True
2024-09-05,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,33,True
2024-10-21,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,13,True
2024-10-20,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,58,False
2024-10-13,Cafe Kantor SCBD,Americano,20000,49,False
2024-10-02,Cafe Kantor SCBD,Cappuccino,22000,243,True
2024-08-27,Cafe Mall Kokas,Cafe Latte,23000,33,True
2024-08-31,Cafe Perumahan Tebet,Milk Tea,21000,56,False
2024-09-24,Cafe Perumahan Cijantung,Cappuccino,22000,79,True
2024-09-28,Cafe Mall Kokas,Milk Tea,21000,80,False
2024-09-28,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,37,False
2024-09-29,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,66,False
2024-08-29,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,132,True
2024-09-26,Cafe Mall Kokas,Cappuccino,22000,96,True
2024-08-30,Cafe Kantor SCBD,Cappuccino,22000,63,True
2024-10-08,Cafe Perumahan Cijantung,Cappuccino,22000,16,True
2024-10-20,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,22,False
2024-08-28,Cafe Perumahan Cijantung,Cappuccino,22000,26,True
2024-09-04,Cafe Kantor SCBD,Milk Tea,21000,105,True
2024-09-10,Cafe Kantor SCBD,Americano,20000,180,True
2024-09-07,Cafe Perumahan Tebet,Cappuccino,22000,58,False
2024-10-12,Cafe Kantor SCBD,Cafe Latte,23000,22,False
2024-09-07,Cafe Perumahan Cijantung,Milk Tea,21000,112,False
2024-09-30,Cafe Kantor SCBD,Americano,20000,42,True
2024-08-31,Cafe Mall Kokas,Americano,20000,56,False
2024-09-17,Cafe Perumahan Tebet,Cafe Latte,23000,11,True
2024-10-12,Cafe Mall Kokas,Milk Tea,21000,90,False
2024-10-16,Cafe Mall Kokas,Americano,20000,249,True
2024-09-13,Cafe Mall Kokas,Milk Tea,21000,291,True
2024-09-27,Cafe Perumahan Tebet,Cappuccino,22000,84,True
2024-09-16,Cafe Mall Kokas,Cafe Latte,23000,42,True
2024-09-21,Cafe Perumahan Tebet,Cafe Latte,23000,122,False
2024-09-03,Cafe Perumahan Tebet,Cafe Latte,23000,94,True
2024-09-22,Cafe Perumahan Tebet,Cafe Latte,23000,158,False
2024-10-02,Cafe Kantor SCBD,Cafe Latte,23000,258,True
2024-08-30,Cafe Mall Kokas,Cafe Latte,23000,54,True
2024-09-12,Cafe Mall Kokas,Americano,20000,117,True
2024-09-10,Cafe Kantor SCBD,Milk Tea,21000,93,True
2024-10-15,Cafe Perumahan Cijantung,Cappuccino,22000,51,True
2024-09-13,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,12,True
2024-10-19,Cafe Perumahan Tebet,Americano,20000,148,False
2024-08-30,Cafe Mall Kokas,Cafe Latte,23000,162,True
2024-08-29,Cafe Perumahan Tebet,Milk Tea,21000,16,True
2024-10-19,Cafe Kantor SCBD,Cappuccino,22000,73,False
2024-10-05,Cafe Mall Kokas,Milk Tea,21000,28,False
2024-09-01,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,20,False
2024-09-15,Cafe Kantor SCBD,Americano,20000,61,False
2024-08-29,Cafe Perumahan Tebet,Cappuccino,22000,64,True
2024-10-11,Cafe Perumahan Tebet,Cappuccino,22000,82,True
2024-10-02,Cafe Kantor SCBD,Milk Tea,21000,180,True
2024-10-25,Cafe Mall Kokas,Milk Tea,21000,222,True
2024-10-09,Cafe Kantor SCBD,Milk Tea,21000,39,True
2024-09-17,Cafe Kantor SCBD,Milk Tea,21000,234,True
2024-10-06,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,84,False
2024-09-18,Cafe Kantor SCBD,Cappuccino,22000,234,True
2024-10-04,Cafe Perumahan Tebet,Cappuccino,22000,56,True
2024-09-07,Cafe Kantor SCBD,Cappuccino,22000,37,False
2024-08-27,Cafe Perumahan Cijantung,Cafe Latte,23000,29,True
2024-09-11,Cafe Perumahan Tebet,Americano,20000,65,True
2024-09-26,Cafe Mall Kokas,Cafe Latte,23000,174,True
2024-10-06,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,88,False
2024-09-23,Cafe Mall Kokas,Cafe Latte,23000,108,True
2024-09-14,Cafe Mall Kokas,Cappuccino,22000,57,False
2024-09-24,Cafe Perumahan Tebet,Cafe Latte,23000,65,True
2024-08-31,Cafe Perumahan Tebet,Cafe Latte,23000,122,False
2024-09-04,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,26,True
2024-09-12,Cafe Perumahan Tebet,Americano,20000,77,True
2024-09-10,Cafe Perumahan Cijantung,Cafe Latte,23000,30,True
2024-09-14,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,90,False
2024-10-01,Cafe Perumahan Tebet,Americano,20000,75,True
2024-09-09,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,96,True
2024-09-08,Cafe Perumahan Cijantung,Milk Tea,21000,72,False
2024-10-04,Cafe Perumahan Cijantung,Cappuccino,22000,13,True
2024-10-09,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,70,True
2024-08-30,Cafe Perumahan Cijantung,Milk Tea,21000,55,True
2024-09-26,Cafe Perumahan Tebet,Cafe Latte,23000,24,True
2024-08-29,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,88,True
2024-09-06,Cafe Perumahan Cijantung,Cafe Latte,23000,42,True
2024-09-27,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,126,True
2024-09-19,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,129,True
2024-09-12,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,85,True
2024-09-26,Cafe Perumahan Tebet,Cafe Latte,23000,74,True
2024-09-08,Cafe Perumahan Tebet,Americano,20000,172,False
2024-09-18,Cafe Perumahan Tebet,Cafe Latte,23000,12,True
2024-10-01,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,153,True
2024-08-27,Cafe Mall Kokas,Milk Tea,21000,126,True
2024-09-26,Cafe Mall Kokas,Cappuccino,22000,279,True
2024-10-25,Cafe Perumahan Cijantung,Milk Tea,21000,95,True
2024-09-18,Cafe Kantor SCBD,Americano,20000,222,True
2024-10-01,Cafe Mall Kokas,Cafe Latte,23000,264,True
2024-09-19,Cafe Kantor SCBD,Cafe Latte,23000,204,True
2024-10-15,Cafe Perumahan Tebet,Americano,20000,57,True
2024-09-06,Cafe Kantor SCBD,Cafe Latte,23000,288,True
2024-10-14,Cafe Perumahan Cijantung,Cafe Latte,23000,48,True
2024-08-30,Cafe Kantor SCBD,Cappuccino,22000,36,True
2024-10-24,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,27,True
2024-09-22,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,61,False
2024-10-01,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,102,True
2024-10-22,Cafe Mall Kokas,Cappuccino,22000,102,True
2024-10-19,Cafe Perumahan Tebet,Americano,20000,86,False
2024-10-25,Cafe Perumahan Tebet,Milk Tea,21000,24,True
2024-10-10,Cafe Kantor SCBD,Milk Tea,21000,72,True
2024-09-06,Cafe Mall Kokas,Americano,20000,264,True
2024-10-15,Cafe Mall Kokas,Cafe Latte,23000,279,True
2024-09-28,Cafe Perumahan Tebet,Milk Tea,21000,152,False
2024-10-08,Cafe Perumahan Tebet,Americano,20000,99,True
2024-09-14,Cafe Kantor SCBD,Milk Tea,21000,74,False
2024-08-31,Cafe Mall Kokas,Cafe Latte,23000,93,False
2024-09-18,Cafe Perumahan Tebet,Cafe Latte,23000,51,True
2024-09-20,Cafe Kantor SCBD,Milk Tea,21000,207,True
2024-10-05,Cafe Mall Kokas,Milk Tea,21000,47,False
2024-10-20,Cafe Perumahan Cijantung,Americano,20000,158,False
2024-08-30,Cafe Kantor SCBD,Cafe Latte,23000,294,True
2024-09-11,Cafe Perumahan Cijantung,Milk Tea,21000,83,True
2024-10-06,Cafe Perumahan Tebet,Cappuccino,22000,20,False
2024-10-24,Cafe Perumahan Cijantung,Cafe Latte,23000,51,True
2024-10-05,Cafe Kantor SCBD,Cafe Latte,23000,77,False
2024-09-10,Cafe Kantor SCBD,Cappuccino,22000,117,True
2024-10-09,Cafe Kantor SCBD,Americano,20000,147,True
2024-10-04,Cafe Perumahan Tebet,Cafe Latte,23000,95,True
2024-10-04,Cafe Mall Kokas,Americano,20000,201,True
2024-10-11,Cafe Kantor SCBD,Cafe Latte,23000,93,True
2024-10-04,Cafe Perumahan Tebet,Milk Tea,21000,69,True
2024-10-20,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,74,False
2024-09-22,Cafe Mall Kokas,Cappuccino,22000,44,False
2024-10-18,Cafe Kantor SCBD,Americano,20000,33,True
2024-09-12,Cafe Kantor SCBD,Americano,20000,33,True
2024-10-17,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,25,True
2024-10-13,Cafe Perumahan Tebet,Cappuccino,22000,154,False
2024-10-10,Cafe Mall Kokas,Milk Tea,21000,186,True
2024-09-03,Cafe Perumahan Cijantung,Cafe Latte,23000,33,True
2024-09-24,Cafe Perumahan Cijantung,Cappuccino,22000,64,True
2024-09-30,Cafe Perumahan Cijantung,Cafe Latte,23000,43,True
2024-09-24,Cafe Mall Kokas,Cappuccino,22000,117,True
2024-10-13,Cafe Kantor SCBD,Milk Tea,21000,73,False
2024-09-10,Cafe Perumahan Tebet,Milk Tea,21000,13,True
2024-10-09,Cafe Mall Kokas,Cappuccino,22000,123,True
2024-08-28,Cafe Kantor SCBD,Cafe Latte,23000,177,True
2024-10-14,Cafe Perumahan Cijantung,Americano,20000,28,True
2024-10-11,Cafe Kantor SCBD,Cappuccino,22000,138,True
2024-10-06,Cafe Perumahan Cijantung,Cafe Latte,23000,132,False
2024-09-13,Cafe Perumahan Tebet,Cafe Latte,23000,49,True
2024-10-24,Cafe Perumahan Tebet,Americano,20000,61,True
2024-10-05,Cafe Perumahan Cijantung,Cafe Latte,23000,182,False
2024-09-15,Cafe Perumahan Cijantung,Americano,20000,34,False
2024-09-09,Cafe Perumahan Cijantung,Kopi Susu Gula Aren,25000,75,True
2024-10-09,Cafe Perumahan Cijantung,Cappuccino,22000,28,True
2024-09-23,Cafe Mall Kokas,Milk Tea,21000,33,True
2024-10-05,Cafe Perumahan Cijantung,Milk Tea,21000,56,False
2024-10-08,Cafe Perumahan Tebet,Cappuccino,22000,72,True
2024-09-15,Cafe Mall Kokas,Cappuccino,22000,42,False
2024-10-01,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,57,True
2024-08-28,Cafe Perumahan Tebet,Cappuccino,22000,63,True
2024-09-24,Cafe Perumahan Tebet,Americano,20000,29,True
2024-09-28,Cafe Perumahan Cijantung,Cappuccino,22000,174,False
2024-09-03,Cafe Perumahan Tebet,Americano,20000,79,True
2024-10-23,Cafe Perumahan Cijantung,Americano,20000,73,True
2024-09-11,Cafe Mall Kokas,Milk Tea,21000,213,True
2024-08-30,Cafe Kantor SCBD,Cappuccino,22000,216,True
2024-08-29,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,98,True
2024-09-16,Cafe Mall Kokas,Cappuccino,22000,186,True
2024-09-29,Cafe Perumahan Tebet,Cappuccino,22000,116,False
2024-09-27,Cafe Perumahan Tebet,Cafe Latte,23000,28,True
2024-10-10,Cafe Perumahan Cijantung,Cappuccino,22000,49,True
2024-10-19,Cafe Kantor SCBD,Milk Tea,21000,64,False
2024-10-13,Cafe Perumahan Tebet,Americano,20000,142,False
2024-09-18,Cafe Kantor SCBD,Cappuccino,22000,219,True
2024-09-28,Cafe Kantor SCBD,Americano,20000,94,False
2024-10-25,Cafe Perumahan Cijantung,Cafe Latte,23000,30,True
2024-09-21,Cafe Mall Kokas,Kopi Susu Gula Aren,25000,39,False
2024-10-03,Cafe Perumahan Cijantung,Americano,20000,44,True
2024-09-21,Cafe Perumahan Cijantung,Cafe Latte,23000,36,False
2024-09-27,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,77,True
2024-09-16,Cafe Perumahan Cijantung,Americano,20000,72,True
2024-10-15,Cafe Perumahan Cijantung,Americano,20000,65,True
2024-10-20,Cafe Mall Kokas,Cappuccino,22000,77,False
2024-09-16,Cafe Perumahan Tebet,Kopi Susu Gula Aren,25000,30,True
2024-09-15,Cafe Kantor SCBD,Kopi Susu Gula Aren,25000,12,False
2024-09-06,Cafe Kantor SCBD,Milk Tea,21000,108,True
2024-09-17,Cafe Mall Kokas,Americano,20000,147,True
2024-09-13,Cafe Mall Kokas,Milk Tea,21000,111,True
